band,reporter_call,reporter_grid,latitude,longitude,spots_24h,spots_72h,spots_168h,active_days_24h,active_days_72h,active_days_168h,first_seen_168h,last_seen_168h
7,DL8LDN,JO43XT,53.812,9.958,693,2003,6189,2,4,8,2026-07-10 17:16:00,2026-07-17 16:50:00
7,DL8SEL,JO31VL,51.479,7.792,2315,6424,16454,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,DL8SFE,JN48MQ,48.688,9.042,824,1028,3016,2,2,6,2026-07-10 17:22:00,2026-07-17 16:54:00
7,DL8YCA,JO31PL,51.479,7.292,0,0,41,0,0,3,2026-07-10 18:10:00,2026-07-12 17:44:00
7,DL9GCW,JN48VC,48.104,9.792,8190,20812,52312,2,4,8,2026-07-10 17:00:00,2026-07-17 12:46:00
7,DL9HB,JO53RO,53.604,11.458,13,76,76,2,4,4,2026-07-14 17:04:00,2026-07-17 15:26:00
7,DL9MG,JN49HP,49.646,8.625,0,0,70,0,0,1,2026-07-12 19:18:00,2026-07-12 19:30:00
7,DL9SW,JN58RD,48.146,11.458,2326,6646,14668,2,4,8,2026-07-10 18:08:00,2026-07-17 04:36:00
7,DM1AC,JO30IV,50.896,6.708,26,55,106,2,4,7,2026-07-11 04:28:00,2026-07-17 08:30:00
7,DM1WW,JN59MO,49.604,11.042,0,0,97,0,0,1,2026-07-11 16:06:00,2026-07-11 20:06:00
7,DM5NSA,JO30,50.479,6.958,0,0,158,0,0,2,2026-07-11 19:44:00,2026-07-12 06:58:00
7,DM5SR,JO30RF,50.229,7.458,0,8,8,0,1,1,2026-07-16 16:02:00,2026-07-16 16:04:00
7,DN9DSF,JN59MU,49.854,11.042,5023,15417,36526,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,DN9HFT-10,JO41SD,51.146,9.542,0,0,10,0,0,1,2026-07-12 18:04:00,2026-07-12 18:12:00
7,DN9NOX,JN59JO,49.604,10.792,1319,2920,6403,2,4,8,2026-07-10 17:04:00,2026-07-17 16:48:00
7,DO3AB,JO40,50.479,8.958,0,10,10,0,1,1,2026-07-15 13:42:00,2026-07-15 13:46:00
7,DP5G,JO30FK,50.438,6.458,0,307,18147,0,1,5,2026-07-10 17:00:00,2026-07-14 18:14:00
7,DS3PIC,PM36OG,36.271,127.208,119,430,1815,2,4,8,2026-07-10 17:00:00,2026-07-17 16:54:00
7,DS3RBZ,PM36NT,36.812,127.125,0,0,1,0,0,1,2026-07-14 15:50:00,2026-07-14 15:50:00
7,E27ASY,OK04IS,14.771,100.708,0,0,3,0,0,1,2026-07-11 03:40:00,2026-07-11 04:04:00
7,E28AC,OK06FS,16.771,100.458,81,167,393,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,E79Q,JN83TJ,43.396,17.625,0,7091,25999,0,2,6,2026-07-10 17:00:00,2026-07-15 17:32:00
7,EA1ETQ,IN80DJ,40.396,-3.708,1823,2791,4271,2,3,5,2026-07-13 20:14:00,2026-07-17 05:02:00
7,EA1FAQ,IN71PN,41.562,-4.708,6522,18454,40665,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,EA1FCS,IN53TG,43.271,-8.375,861,870,870,1,1,1,2026-07-16 16:36:00,2026-07-16 22:14:00
7,EA1IOW,IN83GJ,43.396,-3.458,4370,12728,25461,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,EA2RCF,IN82PU,42.854,-2.708,1675,4441,11131,2,4,8,2026-07-10 20:00:00,2026-07-17 06:58:00
7,EA3DMN,JN11FM,41.521,2.458,0,218,377,0,1,2,2026-07-13 16:00:00,2026-07-14 23:44:00
7,EA3IOT,JN11EP,41.646,2.375,0,5765,21844,0,3,7,2026-07-10 17:00:00,2026-07-16 01:48:00
7,EA4IHP,IN70WI,40.354,-4.125,12,32,104,1,3,7,2026-07-11 12:00:00,2026-07-17 16:36:00
7,EA4RCB,IN70WR,40.729,-4.125,1902,3286,7299,2,4,6,2026-07-12 21:04:00,2026-07-17 16:58:00
7,EA5HKX,IM98WO,38.604,-0.125,22,272,356,1,1,2,2026-07-10 20:56:00,2026-07-16 19:10:00
7,EA5JTTSWL,IM99KP,39.646,-1.125,0,0,14,0,0,1,2026-07-10 17:06:00,2026-07-10 19:26:00
7,EA7URA,IM76GD,36.146,-5.458,6103,17172,41821,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,EA8-DF4UE,IL38BP,28.646,-13.875,4032,10425,24492,2,4,7,2026-07-11 16:32:00,2026-07-17 16:58:00
7,EA8/DF4UE,IL38BP,28.646,-13.875,5998,19052,44908,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,EA8BFK,IL38BO,28.604,-13.875,4002,16596,43162,2,4,8,2026-07-10 17:04:00,2026-07-17 16:56:00
7,EA8CHC,IM67WI,37.354,-6.125,0,0,1,0,0,1,2026-07-11 01:30:00,2026-07-11 01:30:00
7,EA8EE,IL27ES,27.771,-15.625,33,108,338,1,3,7,2026-07-11 02:06:00,2026-07-17 06:50:00
7,EB2EAS-SDR1,IN91NP,41.646,-0.875,0,0,22,0,0,2,2026-07-10 23:48:00,2026-07-11 04:04:00
7,EB5TC,IM99TK,39.438,-0.375,2053,5527,13844,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,EC1CS,IN62BI,42.354,-7.875,461,1376,3495,2,4,8,2026-07-10 17:00:00,2026-07-17 16:54:00
7,EI0CF,IO65IH,55.312,-7.292,25,65,65,2,3,3,2026-07-15 08:26:00,2026-07-17 11:34:00
7,EI4ACB,IO62XX,52.979,-6.042,0,7661,31923,0,2,6,2026-07-10 17:00:00,2026-07-15 20:14:00
7,EI4HQ,IO51UU,51.854,-8.292,7726,23815,56840,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,EI6IZ,IO53HU,53.854,-9.375,0,364,364,0,1,1,2026-07-14 20:12:00,2026-07-14 20:58:00
7,EI7HZB,IO65FB,55.062,-7.542,863,2530,5814,2,4,8,2026-07-10 17:28:00,2026-07-17 16:48:00
7,ES2RR,KO29HG,59.271,24.625,1874,6072,13942,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,ES4O,KO39DC,59.104,26.292,2838,8481,13531,2,4,7,2026-07-11 19:40:00,2026-07-17 16:58:00
7,EU6ABH,KO44PW,54.938,29.292,0,0,50,0,0,1,2026-07-11 17:42:00,2026-07-11 17:58:00
7,F1GAL,JN33BC,43.104,6.125,235,515,1308,2,4,7,2026-07-11 09:38:00,2026-07-17 15:32:00
7,F1JSC,JN03GE,43.188,0.542,122,315,720,2,4,8,2026-07-10 20:24:00,2026-07-17 03:46:00
7,F1ZNO,JN14SC,44.104,3.542,0,0,131,0,0,2,2026-07-10 17:16:00,2026-07-11 08:08:00
7,F4BPO,JN36DG,46.271,6.292,0,0,1071,0,0,2,2026-07-10 17:00:00,2026-07-11 00:50:00
7,F4CQA,JN17EA,47.021,2.375,0,0,3,0,0,1,2026-07-11 19:04:00,2026-07-11 19:04:00
7,F4EGM,JN29HN,49.562,4.625,3,3,3,2,2,2,2026-07-16 19:06:00,2026-07-17 16:56:00
7,F4FPR,IN88DI,48.354,-3.708,0,0,2607,0,0,3,2026-07-12 20:38:00,2026-07-14 09:26:00
7,F4LNO,JN33MO,43.604,7.042,272,666,1314,2,4,8,2026-07-10 17:02:00,2026-07-17 16:48:00
7,F4MZI,JO10RK,50.438,3.458,181,196,714,1,2,5,2026-07-10 19:30:00,2026-07-17 07:38:00
7,F4VTQ/A,JN28UX,48.979,5.708,0,0,751,0,0,3,2026-07-10 18:36:00,2026-07-14 04:52:00
7,F4VTQ/B,JN28UX,48.979,5.708,789,2061,5994,2,4,8,2026-07-10 20:36:00,2026-07-17 02:54:00
7,F4VTQ/F,JN28UX,48.979,5.708,365,1070,2867,1,3,7,2026-07-11 06:02:00,2026-07-17 07:58:00
7,F4VTQ/H,JN28UX,48.979,5.708,0,0,12835,0,0,5,2026-07-10 20:42:00,2026-07-14 08:44:00
7,F4VTQ/K,JN28UX,48.979,5.708,1567,4498,11412,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,F4VTQ/M,JN28UX,48.979,5.708,6418,16473,35611,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,F4VTQ/R,JN28UX,48.979,5.708,2677,7238,18007,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,F4VTQ/U,JN28UX,48.979,5.708,7492,21547,47716,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,F4WCW,IN95LW,45.938,-1.042,0,200,5014,0,1,2,2026-07-13 20:16:00,2026-07-14 17:36:00
7,F4WDO,JN08CA,48.021,0.208,143,143,143,1,1,1,2026-07-17 11:00:00,2026-07-17 12:50:00
7,F5034SWL,JN26AB,46.062,4.042,19,116,117,1,2,3,2026-07-11 16:22:00,2026-07-17 16:36:00
7,F5178SWL,JN37KM,47.521,6.875,2907,7265,17514,2,4,8,2026-07-10 19:02:00,2026-07-17 16:58:00
7,F5361SWL,JN25QQ,45.688,5.375,0,0,28,0,0,2,2026-07-11 08:22:00,2026-07-12 12:30:00
7,F5AHD,JN37RO,47.604,7.458,1096,1508,3411,2,4,8,2026-07-10 17:00:00,2026-07-17 16:54:00
7,F5BEZ,IN98DA,48.021,-1.708,0,14,14,0,1,1,2026-07-16 15:46:00,2026-07-16 16:14:00
7,F5HGF,JN25UD,45.146,5.708,314,314,653,2,2,5,2026-07-11 05:02:00,2026-07-17 10:44:00
7,F5JFA,JN38,48.479,6.958,11,11,11,1,1,1,2026-07-17 09:56:00,2026-07-17 10:04:00
7,F5JFA,JN38TM,48.521,7.625,145,145,145,1,1,1,2026-07-17 10:08:00,2026-07-17 10:50:00
7,F5NKP,JN18DT,48.812,2.292,0,58,131,0,3,4,2026-07-11 04:46:00,2026-07-16 06:06:00
7,F5VBD,JN25XO,45.604,5.958,7873,21086,49110,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,F61695,LG79SC,-20.896,55.542,0,0,319,0,0,5,2026-07-10 19:18:00,2026-07-14 14:42:00
7,F62000,JO10JG,50.271,2.792,2354,7231,17413,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,F6KBF,JN18BW,48.938,2.125,0,70,85,0,1,2,2026-07-14 15:26:00,2026-07-15 11:52:00
7,F6KGL,JN18GU,48.854,2.542,1686,4787,11414,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,F70297SWL,JN38QB,48.062,7.375,114,343,685,1,3,7,2026-07-11 06:52:00,2026-07-17 15:34:00
7,F81251,JO10JG,50.271,2.792,1345,3704,8102,2,4,8,2026-07-10 20:30:00,2026-07-17 03:26:00
7,F8UKP,JN17EB,47.062,2.375,1049,1049,1049,1,1,1,2026-07-17 06:38:00,2026-07-17 16:58:00
7,FN41RY,FN41KS,41.771,-71.125,40,126,176,1,3,4,2026-07-11 01:16:00,2026-07-17 08:26:00
7,FR5DN,LG78QS,-21.229,55.375,0,0,53,0,0,2,2026-07-11 13:26:00,2026-07-12 16:26:00
7,G0IKI,IO91NQ,51.688,-0.875,0,132,132,0,1,1,2026-07-15 04:34:00,2026-07-15 05:16:00
7,G0JEI,IO93,53.479,-1.042,329,329,329,1,1,1,2026-07-16 17:14:00,2026-07-16 19:02:00
7,G0KTN,IO81TI,51.354,-2.375,6967,20544,48124,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,G0MQW,IO91ML,51.479,-0.958,542,1652,2385,2,4,5,2026-07-13 15:02:00,2026-07-17 16:46:00
7,G0TOV,IO83PQ,53.688,-2.708,0,0,146,0,0,1,2026-07-10 18:06:00,2026-07-10 18:34:00
7,G0VCA,IO81XX,51.979,-2.042,0,1205,14026,0,1,3,2026-07-12 18:50:00,2026-07-14 19:20:00
7,G0VOK,IO83RG,53.271,-2.542,144,783,1873,2,4,7,2026-07-11 20:06:00,2026-07-17 04:32:00
7,G0WZM/A,IO91UI,51.354,-0.292,2837,6345,14667,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,G1DRG,IO93LX,53.979,-1.042,0,0,11130,0,0,3,2026-07-11 09:32:00,2026-07-13 12:24:00
7,G1HZN,IO93,53.479,-1.042,0,0,50,0,0,1,2026-07-11 13:58:00,2026-07-11 14:10:00
7,G1IMU,IO80DU,50.854,-3.708,0,0,243,0,0,4,2026-07-11 08:52:00,2026-07-14 14:46:00
7,G1MUM,IO91CN,51.562,-1.792,0,1148,4867,0,2,6,2026-07-10 17:02:00,2026-07-15 16:48:00
7,G1VAQ,JO02UL,52.479,1.708,0,0,79,0,0,1,2026-07-11 20:26:00,2026-07-11 21:26:00
7,G1WOR,IO90TT,50.812,-0.375,0,1,1,0,1,1,2026-07-15 15:42:00,2026-07-15 15:42:00
7,G3JKF,JO00BS,50.771,0.125,93,328,1312,2,4,8,2026-07-10 17:06:00,2026-07-17 15:26:00
7,G3VPW,IO91GP,51.646,-1.458,4123,4470,10562,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,G3WPD,IO91QQ,51.688,-0.625,0,0,4698,0,0,2,2026-07-10 17:02:00,2026-07-11 10:26:00
7,G3ZIL,IO90HW,50.938,-1.375,0,3122,21189,0,2,6,2026-07-10 19:48:00,2026-07-15 06:18:00
7,G3ZMS,IO90UV,50.896,-0.292,0,0,79,0,0,1,2026-07-11 21:39:00,2026-07-11 21:57:00
7,G3ZYD,IO93GA,53.021,-1.458,0,353,1062,0,2,4,2026-07-11 21:06:00,2026-07-15 08:26:00
7,G4AHG,IO81OK,51.438,-2.792,3183,9488,23115,2,4,8,2026-07-10 17:00:00,2026-07-17 16:54:00
7,G4APB,JO01CL,51.479,0.208,15,366,406,1,2,3,2026-07-11 12:06:00,2026-07-17 15:26:00
7,G4DEU,IO81SL,51.479,-2.458,1190,3443,6141,2,4,6,2026-07-12 10:46:00,2026-07-17 16:46:00
7,G4FBA,IO93LU,53.854,-1.042,0,0,2627,0,0,3,2026-07-10 17:00:00,2026-07-12 07:18:00
7,G4FKI,IO92SA,52.021,-0.458,1127,7817,23536,1,3,7,2026-07-10 17:00:00,2026-07-16 22:04:00
7,G4GCI,IO90GU,50.854,-1.458,1,2,19,1,2,3,2026-07-13 19:20:00,2026-07-17 14:08:00
7,G4HZX,IO91XK,51.438,-0.042,7972,24111,64018,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,G4IIQ,JO01MI,51.354,1.042,66,183,527,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,G4LEN,IO81UT,51.812,-2.292,1096,3093,7166,2,4,8,2026-07-10 17:00:00,2026-07-17 16:46:00
7,G4LRP,IO91TA,51.021,-0.375,847,1013,1018,2,2,3,2026-07-12 09:46:00,2026-07-17 16:58:00
7,G4MEM/K,IO94FA,54.021,-1.542,554,1648,4039,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,G4MRS,JO02,52.479,0.958,326,874,2156,2,4,8,2026-07-10 20:04:00,2026-07-17 04:06:00
7,G4MRS,JO02PB,52.062,1.292,429,1598,3943,2,4,8,2026-07-10 17:02:00,2026-07-17 09:58:00
7,G4MSA,IO90AU,50.854,-1.958,4510,13218,30513,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,G4WNC-1,IO90CU,50.854,-1.792,4082,9543,27371,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,G4ZFQ,IO90IR,50.729,-1.292,5445,21753,56957,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,G4ZJH,JO02RF,52.229,1.458,9,30,59,2,4,7,2026-07-10 21:26:00,2026-07-17 16:20:00
7,G6BHB,IO90HP,50.646,-1.375,0,0,59,0,0,1,2026-07-14 12:24:00,2026-07-14 12:34:00
7,G6GN,IO81RM,51.521,-2.542,2455,2498,2498,1,2,2,2026-07-16 15:34:00,2026-07-17 16:58:00
7,G6MC/K,IO94EB,54.062,-1.625,671,2013,4757,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,G6UQZ,JO02GB,52.062,0.542,1442,4517,12668,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,G6UZT,IO82VB,52.062,-2.208,1509,4276,8206,2,4,8,2026-07-10 17:06:00,2026-07-17 16:56:00
7,G7ELK,IO90JV,50.896,-1.208,1921,5190,12076,2,4,8,2026-07-10 17:00:00,2026-07-17 16:54:00
7,G7JYM,IO91VL,51.479,-0.208,72,184,309,2,4,8,2026-07-10 17:42:00,2026-07-17 16:26:00
7,G7OAE,IO83XC,53.104,-2.042,0,0,108,0,0,1,2026-07-12 05:08:00,2026-07-12 06:24:00
7,G7SKA,IO92PJ,52.396,-0.708,0,0,291,0,0,1,2026-07-12 15:06:00,2026-07-12 21:26:00
7,G7SKR,IO83RI,53.354,-2.542,0,0,414,0,0,1,2026-07-13 21:44:00,2026-07-13 23:56:00
7,G8AOE,IO94IM,54.521,-1.292,6191,18925,44634,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,G8LCO,IO91VU,51.854,-0.208,6481,19214,47303,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,G8LMY,IO91OI,51.354,-0.792,0,558,678,0,1,1,2026-07-14 13:02:00,2026-07-14 21:06:00
7,G8ORM,IO93CU,53.854,-1.792,0,0,557,0,0,2,2026-07-10 17:46:00,2026-07-11 23:58:00
7,G8PFR,IO81RV,51.896,-2.542,171,439,1284,2,4,8,2026-07-10 17:02:00,2026-07-17 16:42:00
7,G8URE,IO90NV,50.896,-0.875,0,0,1,0,0,1,2026-07-13 13:36:00,2026-07-13 13:36:00
7,G8URE,IO90PQ,50.688,-0.708,0,32,32,0,1,1,2026-07-14 19:14:00,2026-07-14 19:20:00
7,G8URE,IO90PR,50.729,-0.708,0,11,11,0,1,1,2026-07-14 19:12:00,2026-07-14 19:24:00
7,G8URE,IO90PS,50.771,-0.708,0,2,2,0,1,1,2026-07-14 19:12:00,2026-07-14 19:12:00
7,G8URE,IO90PT,50.812,-0.708,0,20,42,0,2,3,2026-07-11 21:58:00,2026-07-16 07:56:00
7,G8URE,IO90PU,50.854,-0.708,19,23,67,1,2,4,2026-07-10 23:02:00,2026-07-16 19:12:00
7,G8URE,IO90PV,50.896,-0.708,0,0,2,0,0,1,2026-07-10 23:00:00,2026-07-10 23:00:00
7,G8URE,IO90QU,50.854,-0.625,5963,17719,42813,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,G8URE,IO90QV,50.896,-0.625,0,2,2,0,1,1,2026-07-16 07:56:00,2026-07-16 07:56:00
7,G8URE,IO90SW,50.938,-0.458,0,76,76,0,1,1,2026-07-15 13:32:00,2026-07-15 13:50:00
7,GB0PSC,IO92WA,52.021,-0.125,4798,14787,42239,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,GM0DHD,IO85GW,55.938,-3.458,8603,25864,53026,2,4,7,2026-07-11 13:06:00,2026-07-17 16:58:00
7,GM0HTT,IO89JC,59.104,-3.208,46,46,46,1,1,1,2026-07-17 07:56:00,2026-07-17 08:12:00
7,GM0UDL,IO77VO,57.604,-4.208,0,0,1257,0,0,2,2026-07-11 06:42:00,2026-07-12 09:36:00
7,GM1OXB,IO87LP,57.646,-3.042,1472,4244,7291,2,4,8,2026-07-10 17:04:00,2026-07-17 10:48:00
7,GM3RQQ,IO75TV,55.896,-4.375,793,1699,5446,2,4,8,2026-07-10 17:06:00,2026-07-17 03:26:00
7,GM4DIJ,IO85IW,55.938,-3.292,0,0,1649,0,0,2,2026-07-10 17:00:00,2026-07-11 12:56:00
7,GM4DTH,IO85JW,55.938,-3.208,1760,4799,12175,2,4,8,2026-07-10 17:00:00,2026-07-17 16:56:00
7,GM4EIW,IO75XW,55.938,-4.042,1151,1151,1151,1,1,1,2026-07-16 20:44:00,2026-07-16 23:12:00
7,GM4HYG,IO87IP,57.646,-3.292,0,0,2,0,0,1,2026-07-10 22:42:00,2026-07-10 22:44:00
7,GM4JRT,IO85JW,55.938,-3.208,1345,3697,9534,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,GM4RJI,IO85IW,55.938,-3.292,0,0,34,0,0,2,2026-07-10 17:00:00,2026-07-11 12:06:00
7,GM4VAC,IO77XM,57.521,-4.042,0,0,15,0,0,1,2026-07-12 10:26:00,2026-07-12 10:46:00
7,GW2HFR,IO83IB,53.062,-3.292,6582,6913,9239,2,2,4,2026-07-10 20:54:00,2026-07-17 16:58:00
7,GW4HZA,IO81JK,51.438,-3.208,0,0,284,0,0,2,2026-07-10 22:46:00,2026-07-11 04:26:00
7,GX0TRG,JO01FN,51.562,0.458,5,10,69,1,2,4,2026-07-13 10:18:00,2026-07-17 16:22:00
7,HA2RED,JN86SB,46.062,17.542,0,0,59,0,0,1,2026-07-13 12:46:00,2026-07-13 13:04:00
7,HA5GB,JN97BA,47.021,18.125,5324,15066,37232,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,HA5UDS,JN97NN,47.562,19.125,0,0,3187,0,0,2,2026-07-12 06:58:00,2026-07-13 19:00:00
7,HA7006SWL,JN97TF,47.229,19.625,0,0,33,0,0,1,2026-07-13 20:58:00,2026-07-13 21:04:00
7,HA7MAC,JN97RI,47.354,19.458,486,486,15347,1,1,5,2026-07-10 17:00:00,2026-07-17 16:58:00
7,HA7PB,JN97LI,47.354,18.958,0,80,80,0,1,1,2026-07-16 14:42:00,2026-07-16 14:58:00
7,HB9AK,JN36PV,46.896,7.292,2065,4004,11955,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,HB9ELW,JN47NL,47.479,9.125,0,0,80,0,0,2,2026-07-12 14:24:00,2026-07-13 09:02:00
7,HB9FZG,JN37TM,47.521,7.625,705,1709,4377,2,4,8,2026-07-10 17:00:00,2026-07-17 16:54:00
7,HB9GZW,JN47BJ,47.396,8.125,8658,24967,60160,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,HB9HXZ,JN47BK,47.438,8.125,2709,7046,17885,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,HB9ISH,JN37SN,47.562,7.542,458,1231,2905,2,4,8,2026-07-10 17:04:00,2026-07-17 14:58:00
7,HB9RYZ,JN47GA,47.021,8.542,9361,27632,69307,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,HB9TPN,JN37WN,47.562,7.875,0,0,31,0,0,1,2026-07-11 07:18:00,2026-07-11 07:34:00
7,HB9UFQ,JN36MV,46.896,7.042,465,1136,2646,2,4,8,2026-07-10 17:06:00,2026-07-17 16:46:00
7,HB9VQQ,JN47KH,47.312,8.875,12371,36618,87227,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,HB9VQQ/KE,JN47KH,47.312,8.875,9501,27289,64182,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,HB9VQQ/RE,JN47KH,47.312,8.875,9764,27917,65842,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,HB9VQQ/RL,JN47KH,47.312,8.875,10613,31396,73973,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,HB9VQQ/RS,JN47KH,47.312,8.875,10983,32427,78360,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,HC2FJ,FI07FT,-2.188,-79.542,87,432,546,2,3,7,2026-07-10 23:06:00,2026-07-17 06:32:00
7,HC5PH,FI06JS,-3.229,-79.208,0,10,10,0,1,1,2026-07-16 02:26:00,2026-07-16 11:26:00
7,HF6UWU,JO81HI,51.354,16.625,0,0,2254,0,0,2,2026-07-10 20:02:00,2026-07-11 01:54:00
7,HG5CRH,JN97MK,47.438,19.042,1385,4168,10481,2,4,8,2026-07-10 17:26:00,2026-07-17 07:46:00
7,HK4RAU,FJ25,5.479,-75.042,703,1564,4151,1,4,8,2026-07-10 17:16:00,2026-07-17 16:00:00
7,HP1COO,FJ08BN,8.562,-79.875,142,461,1193,2,4,8,2026-07-10 17:06:00,2026-07-17 11:26:00
7,HP2DFA,FJ09CG,9.271,-79.792,5,12,36,2,4,8,2026-07-10 23:46:00,2026-07-17 02:46:00
7,HS0ZGZ,OK16PX,16.979,103.292,508,1017,2595,2,4,8,2026-07-10 17:06:00,2026-07-17 16:52:00
7,HS0ZRQ,OK03CR,13.729,100.208,25,25,25,1,1,1,2026-07-17 11:54:00,2026-07-17 12:48:00
7,HZ1SF,LL34HQ,24.688,46.625,791,2206,6268,2,4,8,2026-07-10 17:02:00,2026-07-17 16:54:00
7,I/DG1NP,JN67AA,47.021,12.042,0,3,3,0,1,1,2026-07-15 09:08:00,2026-07-15 09:14:00
7,I0UVN,JN61NL,41.479,13.125,8151,23880,54942,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,I1SKV,JN44CV,44.896,8.208,171,491,491,1,2,2,2026-07-15 08:44:00,2026-07-17 09:44:00
7,IK4PKL,JN64GB,44.062,12.542,4,4,4,1,1,1,2026-07-17 10:46:00,2026-07-17 10:48:00
7,IK5ZVE/5,JN53HX,43.979,10.625,41,76,174,2,4,8,2026-07-10 20:04:00,2026-07-17 07:26:00
7,IK6IOQ,JN72CK,42.438,14.208,3765,3784,3784,2,2,2,2026-07-16 16:52:00,2026-07-17 16:58:00
7,IK6RAM,JN62WV,42.896,13.875,601,601,601,1,1,1,2026-07-16 19:12:00,2026-07-16 21:30:00
7,IK6ZEW,JN72CK,42.438,14.208,38,203,879,1,4,8,2026-07-10 17:06:00,2026-07-17 16:26:00
7,IN3EFR,JN56PL,46.479,11.292,0,0,3761,0,0,4,2026-07-10 18:06:00,2026-07-14 08:08:00
7,IT9GSH,JM76GT,36.812,14.542,0,0,77,0,0,2,2026-07-13 15:54:00,2026-07-14 14:32:00
7,IU0OQM,JN62,42.479,12.958,3302,7232,21838,2,4,8,2026-07-10 19:50:00,2026-07-17 09:18:00
7,IU0OQM,JN62WV,42.896,13.875,13,13,13,1,1,1,2026-07-16 19:40:00,2026-07-16 21:32:00
7,IU2FRL,JN55LK,45.438,10.958,292,292,292,1,1,1,2026-07-16 18:24:00,2026-07-16 20:14:00
7,IU2JFG,JN45ON,45.562,9.208,0,0,6404,0,0,3,2026-07-10 17:00:00,2026-07-12 08:36:00
7,IU5MQQ,JN53NU,43.854,11.125,1371,3155,8270,2,4,8,2026-07-10 19:54:00,2026-07-17 02:52:00
7,IU8QRL,JN60XX,40.979,13.958,0,0,125,0,0,1,2026-07-13 20:06:00,2026-07-13 20:24:00
7,IV3HQC,JN66OF,46.229,13.208,3412,9279,22935,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,IV3VLN,JN66OC,46.104,13.208,430,430,430,2,2,2,2026-07-16 20:34:00,2026-07-17 16:58:00
7,IVZWB,JN65NT,45.812,13.125,148,148,148,1,1,1,2026-07-17 16:18:00,2026-07-17 16:58:00
7,IW0RQH,JN62IW,42.938,12.708,549,1395,3219,2,4,8,2026-07-10 19:44:00,2026-07-17 03:08:00
7,IW0RQJ,JN63HA,43.021,12.625,415,852,3376,2,4,8,2026-07-10 17:46:00,2026-07-17 04:48:00
7,IW2KPL,JN45TQ,45.688,9.625,456,1703,4810,2,4,8,2026-07-10 17:00:00,2026-07-17 04:06:00
7,IW3HBX,JN65AN,45.562,12.042,5171,15533,37947,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,IZ0FKE,JN61FW,41.938,12.458,4311,10059,24416,2,4,8,2026-07-10 17:00:00,2026-07-17 16:58:00
7,IZ1MLT,JN44LN,44.562,8.958,0,0,188,0,0,1,2026-07-13 17:40:00,2026-07-13 19:04:00
7,IZ3IJG,JN65DK,45.438,12.292,0,0,37,0,0,1,2026-07-14 07:54:00,2026-07-14 08:10:00
