reporter_call,reporter_grid,latitude,longitude,spots,first_seen,last_seen,active_days
M0KNC-RX,IO91HB,51.062,-1.375,278,2026-07-15 00:12:00,2026-07-17 08:58:00,3
M0LHI,IO92MF,52.229,-0.958,5,2026-07-14 19:46:00,2026-07-15 19:08:00,2
M0LLP,IO87WC,57.104,-2.125,3151,2026-07-14 17:02:00,2026-07-17 16:58:00,4
M0LTE,IO91ML,51.479,-0.958,14322,2026-07-14 17:00:00,2026-07-17 16:58:00,4
M0OAJ,JO02QT,52.812,1.375,31,2026-07-17 13:42:00,2026-07-17 14:00:00,1
M0PWX,JO01IJ,51.396,0.708,8329,2026-07-14 17:02:00,2026-07-17 16:58:00,4
M0RBD,IO92OA,52.021,-0.792,383,2026-07-14 17:00:00,2026-07-15 14:08:00,2
M0UNI,IO82RW,52.938,-2.542,1942,2026-07-16 05:50:00,2026-07-17 16:08:00,2
M0VNP,IO81RL,51.479,-2.542,350,2026-07-15 08:18:00,2026-07-17 08:56:00,3
M0VOB-SDR,IO93DT,53.812,-1.708,2268,2026-07-14 17:06:00,2026-07-17 16:52:00,4
M0WHU,JO01IN,51.562,0.708,12554,2026-07-14 17:00:00,2026-07-17 16:58:00,4
M0WJL,JO01DL,51.479,0.292,30,2026-07-16 13:18:00,2026-07-16 14:26:00,1
M0WMG,IO95EA,55.021,-1.625,3530,2026-07-14 17:06:00,2026-07-17 16:54:00,4
M0XFO,IO93CU,53.854,-1.792,1636,2026-07-15 06:00:00,2026-07-17 16:30:00,3
M1JKL,IO82TC,52.104,-2.375,1603,2026-07-14 17:00:00,2026-07-17 16:58:00,4
M1MCL,IO93FQ,53.688,-1.542,5511,2026-07-14 17:00:00,2026-07-16 19:18:00,3
M3GBZ,IO84NV,54.896,-2.875,5,2026-07-16 06:47:00,2026-07-16 07:23:00,1
M5RJC,IO93FX,53.979,-1.542,116,2026-07-17 13:14:00,2026-07-17 14:12:00,1
M6GQU,IO92FM,52.521,-1.542,1569,2026-07-14 17:14:00,2026-07-17 16:58:00,4
M6XOF,IO91,51.479,-1.042,1718,2026-07-15 20:14:00,2026-07-17 16:54:00,3
M7ANY,IO93NB,53.062,-0.875,23,2026-07-17 14:54:00,2026-07-17 15:02:00,1
M7DYR,IO70,50.479,-5.042,271,2026-07-17 07:22:00,2026-07-17 15:00:00,1
M7DYR,IO70IC,50.104,-5.292,178,2026-07-14 17:02:00,2026-07-15 09:08:00,2
M7EXT,JO02AG,52.271,0.042,3373,2026-07-14 17:00:00,2026-07-17 16:58:00,4
M7GAQ/RX,IO90WX,50.979,-0.125,3,2026-07-17 14:08:00,2026-07-17 16:12:00,1
M7IAF,JO01FR,51.729,0.458,501,2026-07-17 13:36:00,2026-07-17 16:58:00,1
M7LZT,IO83WM,53.521,-2.125,3143,2026-07-14 17:00:00,2026-07-17 16:56:00,4
M7NXS,IO93LX,53.979,-1.042,1238,2026-07-14 17:26:00,2026-07-17 16:56:00,4
M7SDJ,IO81PP,51.646,-2.708,3783,2026-07-14 17:00:00,2026-07-17 16:58:00,4
M7WWX,IO80XT,50.812,-2.042,4647,2026-07-14 17:00:00,2026-07-17 16:58:00,4
M9ISW,IO90KT,50.812,-1.125,11,2026-07-15 06:32:00,2026-07-17 10:04:00,3
M9NAM,IO92AW,52.938,-1.958,332,2026-07-15 08:50:00,2026-07-16 14:12:00,2
M9PSY,IO86HA,56.021,-3.375,96522,2026-07-14 17:00:00,2026-07-17 16:58:00,4
M9PSY-1,IO86HA,56.021,-3.375,90241,2026-07-14 17:00:00,2026-07-17 16:58:00,4
M9PSY-2,IO86HA,56.021,-3.375,67308,2026-07-14 17:00:00,2026-07-17 16:58:00,4
M9TWM,IO93FJ,53.396,-1.542,7937,2026-07-14 17:00:00,2026-07-17 16:58:00,4
MD0WXN,IO74SH,54.312,-4.458,43,2026-07-16 15:46:00,2026-07-16 16:16:00,1
MI6KKN,IO65QE,55.188,-6.625,26,2026-07-16 17:24:00,2026-07-16 17:28:00,1
MI7GCZ,IO74AM,54.521,-5.958,8590,2026-07-15 18:44:00,2026-07-17 04:26:00,3
MM0CZM,IO75SW,55.938,-4.458,6,2026-07-17 14:30:00,2026-07-17 16:10:00,1
MM0ZBH,IO86IB,56.062,-3.292,6579,2026-07-14 17:00:00,2026-07-17 16:58:00,4
MM0ZFG/P,IO76LT,56.812,-5.042,94,2026-07-14 20:14:00,2026-07-14 20:40:00,1
MM5AES,IO85DV,55.896,-3.708,6,2026-07-15 09:12:00,2026-07-15 22:02:00,1
MM7BWK,IO85OK,55.438,-2.792,214,2026-07-14 22:42:00,2026-07-15 06:34:00,2
MM7YKZ,IO75TV,55.896,-4.375,314,2026-07-14 22:20:00,2026-07-17 12:10:00,3
MM8KZF,IO77VL,57.479,-4.208,311,2026-07-15 18:06:00,2026-07-17 13:32:00,3
MW0BYS,IO71MR,51.729,-4.958,2209,2026-07-14 21:08:00,2026-07-16 21:02:00,2
MW1CFN,IO73TH,53.312,-4.375,11,2026-07-17 15:38:00,2026-07-17 16:26:00,1
MW7SIF,IO72WO,52.604,-4.125,11247,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N0CALL,DM03TU,33.854,-118.375,10,2026-07-17 13:46:00,2026-07-17 16:12:00,1
N0CALL,IO92OB,52.062,-0.792,253,2026-07-14 18:20:00,2026-07-17 16:54:00,4
N0CALL,IO93US,53.771,-0.292,4,2026-07-17 14:28:00,2026-07-17 14:34:00,1
N0CALL,JN06EM,46.521,0.375,835,2026-07-14 17:00:00,2026-07-17 09:38:00,4
N0CALL,JN97MA,47.021,19.042,8,2026-07-15 08:48:00,2026-07-15 19:54:00,1
N0CALL,JO22KV,52.896,4.875,81,2026-07-14 19:28:00,2026-07-17 16:18:00,4
N0CALL,JO53BJ,53.396,10.125,125,2026-07-15 08:18:00,2026-07-16 11:48:00,2
N0CALL12,EM12PT,32.812,-96.708,1441,2026-07-14 17:10:00,2026-07-16 19:52:00,3
N0CALL2FFC87,EN50MM,40.521,-88.958,465,2026-07-14 17:38:00,2026-07-17 16:58:00,4
N0COQ,OL39EI,29.354,106.375,2769,2026-07-14 17:04:00,2026-07-17 16:58:00,4
N0GQ,DM79PI,39.354,-104.708,5,2026-07-15 03:06:00,2026-07-17 12:06:00,3
N0HAQ,OL62TI,22.354,113.625,3905,2026-07-14 17:04:00,2026-07-17 16:52:00,4
N0KAM,DN84HA,44.021,-103.375,2209,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N0KSU,EM19RF,39.229,-96.542,9681,2026-07-14 17:02:00,2026-07-17 16:58:00,4
N0LUF,DM78,38.479,-105.042,2066,2026-07-14 17:02:00,2026-07-15 19:22:00,2
N0LUF,DM78PS,38.771,-104.708,1742,2026-07-15 19:36:00,2026-07-17 16:58:00,2
N0LX,DM79,39.479,-105.042,330,2026-07-15 16:30:00,2026-07-16 05:42:00,2
N0LX,DM79OP,39.646,-104.792,3,2026-07-16 02:24:00,2026-07-16 03:34:00,1
N0NS,EN41EX,41.979,-91.625,726,2026-07-17 04:26:00,2026-07-17 16:58:00,1
N0QDS,EN35GA,45.021,-93.458,28599,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N0SYU,OL62NA,22.021,113.125,1598,2026-07-14 17:04:00,2026-07-17 16:40:00,4
N0UR,EN33IU,43.854,-93.292,30,2026-07-17 16:04:00,2026-07-17 16:56:00,1
N1GRL,EM92LG,32.271,-81.042,13,2026-07-15 01:14:00,2026-07-15 01:14:00,1
N1LUK,FN31MJ,41.396,-72.958,3,2026-07-17 00:14:00,2026-07-17 00:22:00,1
N1NTE/1,FN32WB,42.062,-72.125,3,2026-07-14 17:28:00,2026-07-14 17:28:00,1
N1QWI,FN42JC,42.104,-71.208,17,2026-07-14 17:04:00,2026-07-14 19:50:00,1
N1RWJ,FN41FR,41.729,-71.542,3267,2026-07-16 18:18:00,2026-07-17 12:00:00,2
N1UC,FM08LA,38.021,-79.042,17755,2026-07-14 17:02:00,2026-07-17 16:58:00,4
N2AJX,FN13EB,43.062,-77.625,4566,2026-07-14 17:02:00,2026-07-17 16:58:00,4
N2BRJ,FM29KQ,39.688,-75.125,26280,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N2DED,FN20NH,40.312,-74.875,7844,2026-07-14 22:10:00,2026-07-17 16:58:00,4
N2EPE,FN13FB,43.062,-77.542,57053,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N2KPQ,EM94QW,34.938,-80.625,12261,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N2OTO,EL96WI,26.354,-80.125,2373,2026-07-14 17:00:00,2026-07-17 16:56:00,4
N2UGS,FN02OX,42.979,-78.792,523,2026-07-14 17:16:00,2026-07-17 02:28:00,4
N2YCH,FN31JG,41.271,-73.208,118729,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N3AGE-0,FN30HW,40.938,-73.375,48209,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N3AGE-2,FN30HW,40.938,-73.375,70177,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N3AGE-4,FN30HW,40.938,-73.375,71465,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N3CHX,FM06AA,36.021,-79.958,4340,2026-07-15 03:38:00,2026-07-17 14:52:00,3
N3EDS/K2,FM09JX,39.979,-79.208,124,2026-07-14 17:24:00,2026-07-17 14:48:00,4
N3EYQ,FN21XV,41.896,-74.042,11231,2026-07-14 17:00:00,2026-07-17 10:26:00,4
N3HXZ,EN90XI,40.354,-80.042,16,2026-07-16 15:58:00,2026-07-16 16:14:00,1
N3MK,FM27HV,37.896,-75.375,59790,2026-07-14 23:12:00,2026-07-17 16:58:00,4
N3PK,EM84SS,34.771,-82.458,5197,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N3VDY,FN20KX,40.979,-75.125,9,2026-07-16 17:42:00,2026-07-16 22:44:00,1
N3XO,FN20EJ,40.396,-75.625,6423,2026-07-16 19:32:00,2026-07-17 16:58:00,2
N3YPL,FM19HI,39.354,-77.375,43,2026-07-15 23:48:00,2026-07-16 20:48:00,2
N4AU,EM62VP,32.646,-86.208,2779,2026-07-16 18:32:00,2026-07-17 16:58:00,2
N4DM,EM56IK,36.438,-89.292,89,2026-07-16 18:40:00,2026-07-17 00:30:00,2
N4EAC,FM18FW,38.938,-77.542,9,2026-07-16 18:22:00,2026-07-16 18:38:00,1
N4IRT,FM08,38.479,-79.042,673,2026-07-17 15:54:00,2026-07-17 16:58:00,1
N4JJS,FM05PN,35.562,-78.708,997,2026-07-14 17:06:00,2026-07-17 16:56:00,4
N4MXZ,FM17FK,37.438,-77.542,5619,2026-07-14 23:26:00,2026-07-17 16:58:00,3
N4SRN,FM26,36.479,-75.042,32,2026-07-15 13:40:00,2026-07-15 21:52:00,1
N4SRN,FM26AV,36.896,-75.958,698,2026-07-14 17:00:00,2026-07-17 16:58:00,3
N4TTN,FM05PM,35.521,-78.708,28809,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N4TVC/4,FM18IS,38.771,-77.292,16782,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N4ZZN,EL99IA,29.021,-81.292,333,2026-07-14 17:10:00,2026-07-17 16:22:00,4
N5AQM,DM43AH,33.312,-111.958,1412,2026-07-14 17:00:00,2026-07-17 02:44:00,4
N5CRD,EM22PO,32.604,-94.708,7,2026-07-17 16:36:00,2026-07-17 16:48:00,1
N5CSC,EL09UJ,29.396,-98.292,43595,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N5IST,EM13PF,33.229,-96.708,1283,2026-07-14 22:50:00,2026-07-16 21:14:00,3
N5MN,EM10DR,30.729,-97.708,23002,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N5NBD,EM10UR,30.729,-96.292,1989,2026-07-15 07:40:00,2026-07-16 17:26:00,2
N5TNL,EM25UI,35.354,-94.292,41314,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N5UTV/A3S,EM26AD,36.146,-95.958,7954,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N5UTV/LP,EM26AD,36.146,-95.958,1989,2026-07-14 17:06:00,2026-07-17 16:54:00,4
N5XXN,DM81RU,31.854,-102.542,7839,2026-07-14 17:02:00,2026-07-17 16:58:00,4
N6GN4,DN70LL,40.479,-105.042,61714,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N6GN5,DN70LL,40.479,-105.042,95044,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N6IO,EM85SM,35.521,-82.458,1586,2026-07-14 18:28:00,2026-07-17 16:58:00,4
N6KK,DM03TR,33.729,-118.375,634,2026-07-14 17:00:00,2026-07-17 16:54:00,4
N6RCD,CN82PE,42.188,-122.708,2274,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N6RCM,CM87UL,37.479,-122.292,343,2026-07-16 02:07:00,2026-07-16 05:43:00,1
N6RY,DM33SP,33.646,-112.458,8922,2026-07-14 17:06:00,2026-07-17 16:58:00,4
N6UG,CM98,38.479,-121.042,9,2026-07-16 20:43:00,2026-07-16 20:47:00,1
N6UG,CM98IT,38.812,-121.292,23,2026-07-15 21:33:00,2026-07-16 21:07:00,2
N6WDC,CM97NJ,37.396,-120.875,1,2026-07-16 23:12:00,2026-07-16 23:12:00,1
N7BUI,CN84IH,44.312,-123.292,36232,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N7CGH,DN40EC,40.104,-111.625,3,2026-07-16 00:20:00,2026-07-16 00:28:00,1
N7EAL,DM04,34.479,-119.042,23,2026-07-15 14:36:00,2026-07-15 14:52:00,1
N7JCT,DN17,47.479,-117.042,17,2026-07-17 15:36:00,2026-07-17 16:58:00,1
N7LEM,DM78PW,38.938,-104.708,3554,2026-07-15 18:44:00,2026-07-17 16:58:00,3
N7QXB,DN40CQ,40.688,-111.792,32450,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N7RCL,DM26MA,36.021,-114.958,896,2026-07-14 17:00:00,2026-07-17 16:54:00,4
N7SET,CN87US,47.771,-122.292,6321,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N7TQK,CN85NL,45.479,-122.875,54,2026-07-15 00:30:00,2026-07-16 04:46:00,2
N7TUG,CN87TQ,47.688,-122.375,792,2026-07-14 17:06:00,2026-07-16 18:14:00,3
N7VVX,DN40BW,40.938,-111.875,16434,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N8APW,EN81GJ,41.396,-83.458,101,2026-07-14 17:08:00,2026-07-17 16:08:00,4
N8BTR,EN55WE,45.188,-88.125,8726,2026-07-14 17:02:00,2026-07-17 16:58:00,4
N8DGD,EN72DX,42.979,-85.708,367,2026-07-14 17:04:00,2026-07-17 16:24:00,4
N8FGV,FM19MC,39.104,-76.958,966,2026-07-14 17:04:00,2026-07-17 16:58:00,4
N8GA,EN80EE,40.188,-83.625,106941,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N8GA-1,EN80EE,40.188,-83.625,55066,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N8HKU,EN82EE,42.188,-83.625,9881,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N8KIM,EN82HQ,42.688,-83.375,1,2026-07-16 19:48:00,2026-07-16 19:48:00,1
N8MH,FM05PK,35.438,-78.708,10894,2026-07-14 17:06:00,2026-07-17 16:58:00,4
N8UX,EM77QF,37.229,-84.625,5,2026-07-16 10:58:00,2026-07-16 10:58:00,1
N8VIM,FN42FQ,42.688,-71.542,20068,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N8ZQX,EM79RH,39.312,-84.542,144,2026-07-17 01:18:00,2026-07-17 02:38:00,1
N9AWU,EM69SM,39.521,-86.458,71753,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N9BC,EN54XL,44.479,-88.042,842,2026-07-14 17:00:00,2026-07-15 00:40:00,2
N9EAT,EN41WT,41.812,-90.125,18363,2026-07-14 17:00:00,2026-07-17 16:58:00,4
N9JO,EN51XS,41.771,-88.042,1909,2026-07-16 14:34:00,2026-07-16 22:02:00,1
N9QKX,EL87,27.479,-83.042,6,2026-07-16 22:22:00,2026-07-16 22:32:00,1
N9VW,CN87MG,47.271,-122.958,8715,2026-07-15 02:38:00,2026-07-17 16:58:00,3
N9YBX,EN53UF,43.229,-88.292,532,2026-07-14 17:00:00,2026-07-17 16:56:00,4
NA4BB,EM84SR,34.729,-82.458,290,2026-07-16 16:00:00,2026-07-17 14:28:00,2
NB3A,FM18CR,38.729,-77.792,77178,2026-07-14 17:00:00,2026-07-17 16:58:00,4
NC0U,FM18FM,38.521,-77.542,2,2026-07-17 13:16:00,2026-07-17 13:34:00,1
ND7M,DM16XF,36.229,-116.042,24951,2026-07-14 17:00:00,2026-07-17 16:58:00,4
NE14ABJ,IO94LQ,54.688,-1.042,1076,2026-07-14 17:02:00,2026-07-17 16:56:00,4
NF0G,EN34,44.479,-93.042,2115,2026-07-14 17:00:00,2026-07-17 16:56:00,4
NF0G,EN34GV,44.896,-93.458,2,2026-07-17 04:26:00,2026-07-17 04:46:00,1
NF0G,EN34IW,44.938,-93.292,1,2026-07-17 04:40:00,2026-07-17 04:40:00,1
NF0G,EN34NU,44.854,-92.875,14,2026-07-17 14:20:00,2026-07-17 16:46:00,1
NG1Y,FN43CQ,43.688,-71.792,6955,2026-07-15 11:52:00,2026-07-17 16:58:00,3
NG4DX,EM74,34.479,-85.042,43,2026-07-15 18:50:00,2026-07-15 19:04:00,1
NG5P,EM34VT,34.812,-92.208,4635,2026-07-14 17:00:00,2026-07-16 18:40:00,3
NG5P/2,EM34VT,34.812,-92.208,4703,2026-07-15 00:39:00,2026-07-16 23:40:00,2
NH6V,BK29CW,19.938,-155.792,5172,2026-07-14 17:06:00,2026-07-17 16:58:00,4
NI0K1,EN27JR,47.729,-95.208,18475,2026-07-14 17:00:00,2026-07-17 15:24:00,4
NI0K2,EN27JR,47.729,-95.208,20588,2026-07-14 17:00:00,2026-07-17 15:24:00,4
NI0L,DM79MO,39.604,-104.958,1963,2026-07-14 17:00:00,2026-07-17 06:42:00,4
NI5F,EM70FU,30.854,-85.542,20671,2026-07-14 17:00:00,2026-07-17 16:58:00,4
NI5V,DM65QF,35.229,-106.625,6,2026-07-15 15:09:00,2026-07-15 16:23:00,1
NJ6N,DM13DM,33.521,-117.708,130,2026-07-14 17:00:00,2026-07-17 14:40:00,4
NL12894,JO33KH,53.312,6.875,3,2026-07-17 05:28:00,2026-07-17 05:28:00,1
NL3D,BP51CD,61.146,-149.792,55,2026-07-16 22:20:00,2026-07-16 23:52:00,1
NL3EHV,JO21RK,51.438,5.458,97,2026-07-14 17:00:00,2026-07-16 15:06:00,3
NL7M,BP42XC,62.104,-150.042,208,2026-07-14 17:02:00,2026-07-17 16:50:00,3
NL9222,JO22KE,52.188,4.875,374,2026-07-14 17:04:00,2026-07-17 16:58:00,4
NM1Z,FN41QP,41.646,-70.625,324,2026-07-14 22:56:00,2026-07-17 14:44:00,4
NM5RF,DM65,35.479,-107.042,23,2026-07-16 13:22:00,2026-07-16 14:32:00,1
NN0V,EN42BA,42.021,-91.875,3306,2026-07-14 17:00:00,2026-07-17 16:58:00,4
NN0V,EN42BE,42.188,-91.875,1684,2026-07-14 17:00:00,2026-07-17 16:58:00,4
NO9G,EN51VV,41.896,-88.208,1759,2026-07-14 17:10:00,2026-07-17 16:50:00,4
NOCALL,DN19RC,49.104,-116.542,543,2026-07-15 07:00:00,2026-07-15 14:06:00,1
NQ4Y,EM75UT,35.812,-84.292,3932,2026-07-14 17:00:00,2026-07-17 16:58:00,4
NR7V,CN88LX,48.979,-123.042,755,2026-07-14 17:00:00,2026-07-17 16:58:00,4
NS8C,EN57QC,47.104,-88.625,486,2026-07-14 17:04:00,2026-07-17 15:20:00,4
NT1D,FN42EL,42.479,-71.625,5494,2026-07-14 17:00:00,2026-07-17 16:58:00,4
NW0C,EN35,45.479,-93.042,7416,2026-07-14 18:14:00,2026-07-17 16:58:00,4
NX0M,EM29,39.479,-95.042,548,2026-07-16 19:32:00,2026-07-17 06:44:00,2
NY2IA,EN41DX,41.979,-91.708,3,2026-07-16 00:38:00,2026-07-16 00:42:00,1
NY4Q,EM84AM,34.521,-83.958,68225,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OA6DXV/SDR,FH43GM,-16.479,-71.458,1544,2026-07-14 19:52:00,2026-07-17 13:36:00,4
OE1ELW/8,JN66RO,46.604,13.458,1784,2026-07-14 17:00:00,2026-07-16 16:20:00,3
OE2AXL,IO86HA,56.021,-3.375,11,2026-07-17 11:06:00,2026-07-17 11:36:00,1
OE2WNL,JN67KK,47.438,12.875,2600,2026-07-14 17:00:00,2026-07-17 16:54:00,4
OE3GBB,JN87AQ,47.688,16.042,115888,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OE3GBB/P,JN87AQ,47.688,16.042,129017,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OE3GBB/Q,JN87AQ,47.688,16.042,131944,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OE3ICA,JN88AH,48.312,16.042,326,2026-07-14 17:56:00,2026-07-17 13:10:00,3
OE3KFB,JN78WL,48.479,15.875,3405,2026-07-14 17:00:00,2026-07-17 16:56:00,4
OE3MUC,JN78SK,48.438,15.542,390,2026-07-15 18:06:00,2026-07-16 11:54:00,2
OE3XHU,JN88AN,48.562,16.042,3593,2026-07-14 17:02:00,2026-07-17 16:58:00,4
OE4DSR,JN87DD,47.146,16.292,3,2026-07-15 19:58:00,2026-07-17 00:16:00,3
OE5GOL,JN78FN,48.562,14.458,43,2026-07-14 17:44:00,2026-07-15 12:50:00,2
OE5MMP,JN68RC,48.104,13.458,15440,2026-07-14 17:02:00,2026-07-17 16:58:00,4
OE6PWD,JN77RB,47.062,15.458,14221,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OE7SJJ,JN57HB,47.062,10.625,2,2026-07-15 12:24:00,2026-07-15 12:48:00,1
OE9AZH,JN47TF,47.229,9.625,4737,2026-07-14 20:44:00,2026-07-17 16:58:00,4
OE9BKJ,JN47UL,47.479,9.708,10871,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OE9GHV,JN47WK,47.438,9.875,3212,2026-07-14 17:00:00,2026-07-14 18:32:00,1
OE9TAV,JN47TK,47.438,9.625,60624,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OH2EBV,KP10WD,60.146,23.875,14,2026-07-16 15:30:00,2026-07-17 16:52:00,2
OH2FHJ,KP20GC,60.104,24.542,149,2026-07-15 09:08:00,2026-07-17 14:20:00,3
OH2LFM,KP31TM,61.521,27.625,77,2026-07-14 17:44:00,2026-07-17 16:46:00,4
OH2MOK,KP20MI,60.354,25.042,18,2026-07-15 08:12:00,2026-07-17 08:24:00,3
OH3FR,KP20,60.479,24.958,13912,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OH3FR,KP20ME,60.188,25.042,37,2026-07-15 08:44:00,2026-07-16 07:52:00,2
OH3FZQ,KP11QL,61.479,23.375,4842,2026-07-14 17:00:00,2026-07-15 03:12:00,2
OH3LMN/KIWI,KP11WM,61.521,23.875,45494,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OH3MZT,KP10,60.479,22.958,2560,2026-07-14 17:02:00,2026-07-17 16:52:00,4
OH5LIZ,KP30JU,60.854,26.792,1524,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OH6AC,KP12LW,62.938,22.958,685,2026-07-14 17:12:00,2026-07-17 16:22:00,4
OH6AH,KP12KR,62.729,22.875,8246,2026-07-14 17:00:00,2026-07-17 05:46:00,4
OH6BA,KP21OT,61.812,25.208,246,2026-07-15 05:18:00,2026-07-16 05:18:00,2
OH6BG,KP03QA,63.021,21.375,102275,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OH6CAD,KP13NU,63.854,23.125,910,2026-07-16 09:44:00,2026-07-16 13:58:00,1
OK1FQT,JO70TP,50.646,15.625,228,2026-07-15 05:02:00,2026-07-17 07:54:00,3
OK1HRA,JO60WA,50.021,13.875,28242,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OK1JAZ,JO70GG,50.271,14.542,49,2026-07-15 14:24:00,2026-07-15 14:50:00,1
OK1RAJ1,JO70FC,50.104,14.458,1,2026-07-16 18:08:00,2026-07-16 18:08:00,1
OK2BVG/RX1,JN88KR,48.729,16.875,7625,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OK2BVG/RX3,JN88KR,48.729,16.875,7661,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OK2PYA,JN79UG,49.271,15.708,16523,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OM1EPT,JN88PD,48.146,17.292,4882,2026-07-14 17:00:00,2026-07-15 22:16:00,2
OM7ADJ,JN98MM,48.521,19.042,1360,2026-07-14 17:00:00,2026-07-17 16:58:00,4
ON0WAL,JO21CF,51.229,4.208,353,2026-07-14 17:04:00,2026-07-17 16:54:00,4
ON1AFF,JO21GC,51.104,4.542,55,2026-07-15 09:52:00,2026-07-17 16:54:00,3
ON1AHT,JO10RW,50.938,3.458,361,2026-07-15 05:58:00,2026-07-17 16:56:00,3
ON2AJ,JO11OE,51.188,3.208,31,2026-07-16 13:40:00,2026-07-16 13:56:00,1
ON3GS,JO20BU,50.854,4.125,3425,2026-07-14 17:04:00,2026-07-17 16:58:00,4
ON4ABC,JO10RX,50.979,3.458,34,2026-07-17 16:28:00,2026-07-17 16:46:00,1
ON4AWM,JO20OT,50.812,5.208,279,2026-07-14 18:46:00,2026-07-17 04:24:00,4
ON4DSK,JO21GD,51.146,4.542,95,2026-07-15 17:30:00,2026-07-16 10:38:00,2
ON4EDG,JO20HX,50.979,4.625,47,2026-07-14 18:54:00,2026-07-14 19:30:00,1
ON4RST,JO20OS,50.771,5.208,1564,2026-07-14 17:56:00,2026-07-17 05:42:00,4
ON4WVC,JO21OA,51.021,5.208,982,2026-07-14 17:30:00,2026-07-15 08:16:00,2
ON5HB,JO21OC,51.104,5.208,50104,2026-07-14 17:00:00,2026-07-16 19:48:00,3
ON5KQ,JO10OS,50.771,3.208,166528,2026-07-14 17:00:00,2026-07-17 16:58:00,4
ON7AN,JO20,50.479,4.958,1545,2026-07-15 14:34:00,2026-07-17 15:46:00,3
ON7AN,JO20EK,50.438,4.375,36,2026-07-15 08:42:00,2026-07-15 16:32:00,1
ON7AN,JO20FJ,50.396,4.458,8,2026-07-17 09:14:00,2026-07-17 15:28:00,1
ON7OP,JO20FJ,50.396,4.458,206,2026-07-14 17:12:00,2026-07-15 13:14:00,2
ON7XX,JO10KU,50.854,2.875,53,2026-07-16 19:34:00,2026-07-16 20:08:00,1
ON8EC,JO20GW,50.938,4.542,10675,2026-07-14 17:00:00,2026-07-17 16:58:00,4
ONL12087,JO11LF,51.229,2.958,8432,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OP8Y,JO20ER,50.729,4.375,770,2026-07-16 15:56:00,2026-07-16 21:10:00,1
OPENWEBRXNL,JO22JP,52.646,4.792,20,2026-07-14 21:04:00,2026-07-17 10:04:00,4
OZ0FT,JO66CA,56.021,12.208,13,2026-07-15 12:18:00,2026-07-17 16:30:00,2
OZ1BFM,JO66BB,56.062,12.125,5782,2026-07-14 17:02:00,2026-07-17 16:52:00,4
OZ1BHI,JO65EQ,55.688,12.375,6687,2026-07-14 17:00:00,2026-07-17 16:58:00,4
OZ1DEO,JO65FP,55.646,12.458,20,2026-07-14 18:22:00,2026-07-17 02:20:00,4
OZ1TV,JO65DP,55.646,12.292,340,2026-07-14 18:32:00,2026-07-17 16:54:00,4
OZ6QG/A,JO55UW,55.938,11.708,144,2026-07-16 21:02:00,2026-07-17 08:28:00,2
OZ7IT,JO65DF,55.229,12.292,38631,2026-07-14 17:00:00,2026-07-17 16:58:00,4
